Transaction ID,Customer ID,Amount,Date,Status,Branch ID,Branch Name,City,Payment Mode,Merchant Name,Product Category
7e394f7a32adefa2c79f4e9a64c6b310,ebc467987fb4567bae3d42ed41bf2a8c,781.91,2023-06-09,Failed,JAY925,Jayanagar,Bangalore,Credit,Merchant_98,Groceries
a34f91223fd1016f5dc0d321422674ce,0410dd41eedd2890578ac070aa2a0d19,216.05,2023-04-28,Successful,JAY294,Jayanagar,Bangalore,UPI,Merchant_62,Electronics
78148e956b8431468d6f8d89e9e82457,f60d2e59325721ef38dcbab5760e9be9,50.95,2023-02-02,Failed,JAY108,Jayanagar,Bangalore,Credit,Merchant_78,Electronics
23c0e8ed08a20c3767b6406eed0cdd6c,aba17c14099b224caabc5b0b46e8c1f3,909.82,2023-12-15,Successful,JAY934,Jayanagar,Bangalore,Net Banking,Merchant_60,Electronics
f6f03a58ee683c146d632e2a4abb15fe,2588004b8aece623cd57716e61a22bf4,884.85,2023-08-19,Failed,JAY359,Jayanagar,Bangalore,UPI,Merchant_53,Health
de385d43e68679f9677125e6e5d23ee2,a170b546aa9a24a4d5c15f5ff9d49b62,190.14,2023-01-29,Failed,JAY178,Jayanagar,Bangalore,Net Banking,Merchant_35,Clothing
bff0de67c4d41e4f9b83db3f81f182c1,9d479c1cb0b2de638b4f892a92e5b39f,959.19,2023-12-22,Successful,JAY837,Jayanagar,Bangalore,Net Banking,Merchant_34,Electronics
4a4f8d1b12d19949fa11f9e1b75dd2d7,6c431a3e5cac96d371711a0530adfdcd,382.49,2023-01-17,Successful,JAY597,Jayanagar,Bangalore,UPI,Merchant_17,Groceries
8457b89386a156c013085984a0e4eec4,4883a9463a2f478d848ac3a44391f63f,403.68,2023-07-11,Failed,JAY226,Jayanagar,Bangalore,UPI,Merchant_78,Groceries
4e5520efe14dd3f7fbe0dfc6cf9bef54,d6c7115caefdc0aeeb16ed2158c64f77,350.73,2023-03-30,Failed,JAY195,Jayanagar,Bangalore,Debit,Merchant_35,Electronics
95596d2d49eb38f8bcbdf48c4f2e554b,dd768b5d54570646519050a7dfbcc963,482.6,2023-07-28,Successful,JAY406,Jayanagar,Bangalore,Net Banking,Merchant_94,Clothing
e6856bbdf0a8c8323c67ca85639efc6c,af4b58bbaf559b59c8f829e344608df8,777.53,2023-05-10,Failed,JAY225,Jayanagar,Bangalore,Net Banking,Merchant_48,Clothing
13dd1cf6c691e4243b7e126ce67d68ac,756782ea52947c51d3ef5784283646c6,625.81,2023-03-12,Failed,JAY682,Jayanagar,Bangalore,Credit,Merchant_19,Electronics
2347e7a6f36a4729dfa29ba300baa354,bdf7ef229279ee3a55d80e735693bc11,659.55,2023-01-18,Failed,JAY332,Jayanagar,Bangalore,UPI,Merchant_17,Electronics
