Transaction ID,Customer ID,Amount,Date,Status,Branch ID,Branch Name,City,Payment Mode,Merchant Name,Product Category
140f3f78c00bca8b42e9b945efab0ed9,6714b04de8c4121d3e4e0628422ae6ee,562.0,2023-11-26,Failed,AME976,Ameerpet,Hyderabad,UPI,Merchant_99,Clothing
0a710a17942fef39bdffb2319c22dcf8,7f65e50ff265a0600111e14dc34c88ce,714.89,2023-03-07,Successful,AME315,Ameerpet,Hyderabad,UPI,Merchant_16,Clothing
e2fcd57b4d164f0017116bc4700c19a7,c1bf731bb241c219b30371e37ddb91d0,891.65,2023-09-22,Failed,AME447,Ameerpet,Hyderabad,Debit,Merchant_25,Groceries
4c78bf7b72cfc84daf5110d0f5e8a646,90946b1c73701ad2db393968f22e4d48,843.97,2023-09-07,Successful,AME106,Ameerpet,Hyderabad,Debit,Merchant_93,Electronics
6b39db31d0f1d711401d93a1b5e7c51e,c046f2c16221a7d94d108f240e944b46,596.91,2023-11-29,Failed,AME923,Ameerpet,Hyderabad,Credit,Merchant_72,Health
9cc3ca01d1cfdaceb3521e9d7cefe670,eb044805f9a3c4b61b8eca9a7d9fcdd0,510.11,2023-08-19,Successful,AME814,Ameerpet,Hyderabad,Credit,Merchant_47,Groceries
3c2ff08c4c935778b5e84669fbe5c9f3,0775e2eb41e6d8398d1200bcf57eec92,457.58,2023-03-13,Failed,AME535,Ameerpet,Hyderabad,UPI,Merchant_15,Health
92ad13d130632e4835737c62e7f06dd1,fe93b214f3bb6e2e0d0c3e87eb7df21a,970.95,2023-12-19,Failed,AME533,Ameerpet,Hyderabad,Debit,Merchant_73,Clothing
4174e3eca57e09180d4dbd28ebdbb735,ae863fd1bd63c954b80020860c9eb702,714.58,2023-10-21,Successful,AME359,Ameerpet,Hyderabad,Debit,Merchant_94,Health
a6c9d061e3fccba7d92734f77f40c14b,e7953edec07748e0b470b77fd5bc7c9f,476.76,2023-12-12,Failed,AME461,Ameerpet,Hyderabad,Credit,Merchant_98,Electronics
48cac4fb027852c4d6e2e4f0f8a6c3c9,a435e0a5deaf2d80952df8b9e037a717,48.69,2023-01-12,Successful,AME694,Ameerpet,Hyderabad,Debit,Merchant_10,Clothing
f10f1ee37093bd47ef112454d63c8968,91ec7c96799101f1d4b34a87080a2eb4,89.1,2023-01-04,Failed,AME396,Ameerpet,Hyderabad,Credit,Merchant_71,Clothing
00100ffbb085ec6d84a7a762a52a06b8,a2790eaf158e72c4bcfb35107ab1d97b,79.95,2023-10-20,Successful,AME718,Ameerpet,Hyderabad,Net Banking,Merchant_74,Groceries
67cebd4b8b3a34b8fbc51a4afb0c6df6,3b383cab90dd24c21051f0f3fd28e530,68.77,2023-11-02,Failed,AME259,Ameerpet,Hyderabad,Credit,Merchant_70,Groceries
19c4671d7b7ac110c485b00c3f2049ad,4bcdc209b5c56f9873570bc922911746,689.31,2023-09-16,Successful,AME287,Ameerpet,Hyderabad,Debit,Merchant_8,Electronics
