Transaction ID,Customer ID,Amount,Date,Status,Branch ID,Branch Name,City,Payment Mode,Merchant Name,Product Category
6121077286c98ea3b8b7f39f53504a35,3807586291d0aedda7c194c92c059820,560.84,2023-12-29,Successful,WHI402,Whitefield,Bangalore,Credit,Merchant_25,Health
fbc7d806ef0074c5c27362b416e598cf,aec4e3173f803ffa1e63f57469aa74d4,351.18,2023-03-29,Failed,WHI127,Whitefield,Bangalore,Net Banking,Merchant_51,Clothing
1bdb1fdfa7c98d6678cba674d611aedb,dea0ba321eea714bdc467f0bad560fe8,911.9,2023-09-29,Successful,WHI100,Whitefield,Bangalore,UPI,Merchant_34,Health
ce637ac585c0ef4f4ff7c9f9f12350e8,ed4860f56c76996a025c8de5c0c0bf45,988.45,2023-02-12,Failed,WHI461,Whitefield,Bangalore,Credit,Merchant_12,Clothing
59b310d801adf80b3406ecc1e02e163e,ab32dd11e31836320989df8f1b2bcdb7,861.71,2023-10-30,Failed,WHI811,Whitefield,Bangalore,UPI,Merchant_89,Electronics
897535624939c2767a45a2646df2d8b4,69f2027434641796a1a7e0fc4f0b5338,563.95,2023-02-21,Successful,WHI624,Whitefield,Bangalore,Debit,Merchant_52,Groceries
50a07d4c0799ec32e4981385dc4eec6c,a9a43aac36ea644b8d0a26bdc7744ec4,257.08,2023-09-15,Failed,WHI827,Whitefield,Bangalore,Credit,Merchant_4,Groceries
0c1a245b02acd4a262fb1e0454f51283,9ba00eba329f01f73bdc1a1fa2b4bd1b,140.26,2023-06-04,Failed,WHI854,Whitefield,Bangalore,Credit,Merchant_3,Groceries
ff140a00a293d83436c56a297ba9b213,a4d4770fde3b678081920429d1f0dd84,995.26,2023-10-14,Failed,WHI383,Whitefield,Bangalore,Debit,Merchant_44,Clothing
1381f19238077ac6f66c977b9f596b4c,d48f9c592776dd3f97d3e50e6d9687c7,676.9,2023-06-30,Successful,WHI917,Whitefield,Bangalore,UPI,Merchant_68,Groceries
