Transaction ID,Customer ID,Amount,Date,Status,Branch ID,Branch Name,City,Payment Mode,Merchant Name,Product Category
c2bef5094141c2c337ea84c392ff771d,3f6f6085bd0f1936f50adee3ff079cea,15.44,2023-09-27,Failed,HIT857,Hitech City,Hyderabad,UPI,Merchant_92,Clothing
cc85e2b4fd0a4ac4a6c8cfb89e2dc699,5474d521783f7cb0a070c14ab7cc207e,327.84,2023-07-18,Failed,HIT805,Hitech City,Hyderabad,Credit,Merchant_48,Health
8d75c601cb7f30de5aeb0e34e80a947f,a8c2f052c168c6fc0be7761e26aba99d,400.54,2023-04-03,Failed,HIT220,Hitech City,Hyderabad,Credit,Merchant_100,Health
6ead7a180653da170164b573009d55bd,ef444329db2dbb4697966c38b3e009c7,262.11,2023-02-14,Failed,HIT257,Hitech City,Hyderabad,Net Banking,Merchant_52,Health
8333ce89f6f1c7ec3f3cdebd5faba559,bb8a4cfaf9ce75cb7ef5e0b5d03fc68c,266.19,2023-10-30,Successful,HIT337,Hitech City,Hyderabad,UPI,Merchant_57,Groceries
d318ebdc50577dcce87bb6d52cf22dc0,364947397af4c5a847e3f613b32d9ff0,832.33,2023-09-29,Successful,HIT584,Hitech City,Hyderabad,Credit,Merchant_67,Clothing
c1c273dba349a9174ca397904d8345f0,6c76d68b63725401b7497949a8f78ab0,441.44,2023-04-04,Successful,HIT494,Hitech City,Hyderabad,UPI,Merchant_14,Electronics
4b1c5348ae06ee452795cc80b84025f1,0b6bb9334496d3a80d99ffd7f69f8e96,292.81,2023-01-27,Successful,HIT986,Hitech City,Hyderabad,UPI,Merchant_91,Clothing
2afa118c1b3881f28a95fee84ea7c277,756d96a79f586a81a54f5a21a2966f08,576.25,2023-04-16,Failed,HIT888,Hitech City,Hyderabad,Debit,Merchant_83,Health
1f6c25d2fc03230f20854ba82c39cfe4,8cb52b50393b95d7a81f2e57e2c1aaf2,177.28,2023-03-28,Failed,HIT684,Hitech City,Hyderabad,Credit,Merchant_11,Electronics
8a29feaca06f141c6fb6d1c46cbaa380,87f443b80c0aaff825c1a41a262ddb94,785.04,2023-04-10,Failed,HIT611,Hitech City,Hyderabad,Credit,Merchant_88,Health
f6b12679b99b7c09685aee4104b72fd0,e4bf1f9b5b2ae0d007c7da95bc8085a1,996.7,2023-03-29,Failed,HIT701,Hitech City,Hyderabad,UPI,Merchant_34,Groceries
817966f939fa2901d46b77f0ff542cf3,e46f31ce3f935bac07f97452909a8527,914.63,2023-09-10,Failed,HIT549,Hitech City,Hyderabad,Debit,Merchant_43,Health
f722eba8f9ea1b8424232dcd534995cf,38b8bcc78331f411464359ae7e06039c,919.87,2023-01-25,Successful,HIT391,Hitech City,Hyderabad,UPI,Merchant_8,Electronics
c2d723f10c1050c1f5bd019cac16eb28,50855cdecb78c457f02f3f0673c1daea,949.62,2023-07-25,Failed,HIT439,Hitech City,Hyderabad,Net Banking,Merchant_88,Electronics
d7873645c9c8af44079304c049fa6295,22a1e99d5e50fd82420abb49bc34cf95,221.47,2023-12-31,Successful,HIT513,Hitech City,Hyderabad,Net Banking,Merchant_22,Clothing
066734bd14f39fcd1c2f92c8271b8be2,8e5694fc466547f5703f2fc002479e04,485.22,2023-03-14,Successful,HIT766,Hitech City,Hyderabad,UPI,Merchant_88,Health
2e5f8af3ca81a5da7cfe4cdac43a8d40,a09dac77abb99eb3a2bddef75f2e8544,554.34,2023-12-25,Successful,HIT317,Hitech City,Hyderabad,Debit,Merchant_30,Groceries
bed62bb2ae182cb51e77d956c7acddd5,311fe6348783dadaffb5a9430ed4efde,589.95,2023-04-07,Failed,HIT709,Hitech City,Hyderabad,Net Banking,Merchant_23,Electronics
bd21f494de4b25a505d208388d355eb1,a319456acd90aa12a588b077eac05667,425.32,2023-09-14,Failed,HIT469,Hitech City,Hyderabad,Debit,Merchant_13,Health
fa706042065395f69096338caf93a5d1,5e5d0e7e7b76ab9bb1142a289da12e42,809.78,2023-08-14,Successful,HIT302,Hitech City,Hyderabad,Debit,Merchant_20,Electronics
34bd6e9df6ea93d7ee97beaa44a18ed8,bfa34a66bdfaed0f825c2e05ca0737f8,417.5,2023-08-20,Failed,HIT274,Hitech City,Hyderabad,Net Banking,Merchant_45,Electronics
