Transaction ID,Customer ID,Amount,Date,Status,Branch ID,Branch Name,City,Payment Mode,Merchant Name,Product Category
29da919cf3a34b87a64d2467bca1bf26,860d1ca2111f7af99717cd13b47d6f07,207.6,2023-09-08,Successful,AMB781,Ambattur,Chennai,Debit,Merchant_52,Clothing
dac7b1504f17078a1eb43a1bf124984c,2ee9096b35d1d3f3baca1a7830e7d72f,402.61,2023-01-25,Failed,AMB720,Ambattur,Chennai,Credit,Merchant_1,Health
cc5d6cb22493aae4b2f60656eca8a4ad,c0017a0ef8a8bee7a5596d91d4ddd661,637.79,2023-05-09,Failed,AMB435,Ambattur,Chennai,Net Banking,Merchant_77,Electronics
646f19a26cc43efe22c7db3e929cc5cf,706d8d2f8ea2b44c9fb31cdde453aaeb,356.35,2023-03-06,Successful,AMB499,Ambattur,Chennai,Credit,Merchant_51,Clothing
db52f96337741121f7468d966db3c559,6217376496a32a27ac04ed22630b3e51,780.3,2023-05-06,Successful,AMB975,Ambattur,Chennai,Debit,Merchant_54,Groceries
73098874d0791aa21710196e7f93d7ac,e840d383988214f1d30a6871114b6cd8,810.31,2023-02-13,Successful,AMB940,Ambattur,Chennai,Net Banking,Merchant_23,Groceries
0e7a89a74a7186e781ac6afd33146f36,19e3a4864fd9501bf56828939c535bc0,214.96,2023-09-30,Successful,AMB753,Ambattur,Chennai,Debit,Merchant_41,Electronics
efb67b35fa61b852db9db16fc160cf69,21a8ce3d31a53b0ca8c41c87b5cc7c6a,707.68,2023-03-21,Successful,AMB153,Ambattur,Chennai,Credit,Merchant_5,Groceries
dbab66e4045febc223a4d86e51647340,f306047040739dc3d03591b7f37769e6,984.83,2023-05-18,Failed,AMB396,Ambattur,Chennai,Credit,Merchant_74,Groceries
1e64afb2fec5bc7494eb799ad1e2c8c2,de26c8b590b54c83fd30d638505e2f4f,422.22,2023-04-04,Failed,AMB938,Ambattur,Chennai,Net Banking,Merchant_21,Groceries
90e23b65d9f56a451835042c8a689c5b,b7560c867429051c9ca5105528716de8,276.01,2023-04-09,Failed,AMB524,Ambattur,Chennai,Net Banking,Merchant_49,Health
5bfed229733e58397dfe088bef850057,33c9ae3efa0948fbd09d550d1e34f5f0,209.24,2023-02-01,Successful,AMB798,Ambattur,Chennai,Net Banking,Merchant_54,Health
103de930dc59aba89e353988264bd34c,db288dd7361f60ce82da70101b010273,638.76,2023-09-12,Failed,AMB197,Ambattur,Chennai,Net Banking,Merchant_89,Groceries
1bc599e494dad97a3c65bfbccc0aa93f,0438a74b6c6622716cf9743b921ad0de,59.11,2023-03-08,Successful,AMB374,Ambattur,Chennai,UPI,Merchant_27,Clothing
7ff58773bd6bc1d69782891a8e021b87,d68d0ada15b7e108fad87abaa39e0c66,311.25,2023-10-29,Failed,AMB390,Ambattur,Chennai,Debit,Merchant_57,Electronics
9e1e96ecf75d1d991508ce7adab300a4,8a0ec9a5f208254246ef6f0f4b5732ff,771.82,2023-06-03,Failed,AMB607,Ambattur,Chennai,Credit,Merchant_17,Groceries
b7713f81241b73a29d61ff5fa73dc82b,0e1fc0517220215a32ff081da3ab02a3,318.23,2023-01-14,Successful,AMB418,Ambattur,Chennai,Credit,Merchant_21,Clothing
4147c12524a85d9a7e003f4e80d95ff5,2fa0f6bdf0b45a7ecc74fe0aaa784ce8,974.91,2023-01-15,Failed,AMB692,Ambattur,Chennai,Credit,Merchant_56,Clothing
c8eae2a6bfc164b08a678f485ebc2e6d,3d54804a2e84426557aa3233923e38d5,17.06,2023-03-06,Successful,AMB785,Ambattur,Chennai,UPI,Merchant_48,Health
7feae0858fed209dee2d30bc48c3685a,6229b3126ad2a108af09f1433259bdb1,165.63,2023-09-17,Successful,AMB784,Ambattur,Chennai,Credit,Merchant_94,Clothing
1b6c3f937cd229987b8818fa29360938,a705c3496b5536e743aab06954aace1c,511.73,2023-06-17,Successful,AMB864,Ambattur,Chennai,Credit,Merchant_13,Groceries
6b6f07f482b46ce77d80e386cf9e6269,ba1ed81036cca661707c1fe609494985,74.05,2023-06-28,Successful,AMB201,Ambattur,Chennai,Debit,Merchant_10,Electronics
aac3694b916812410aee4ea461ad1b61,5ce43fb9407d7a1a16f1e4cb6db38b10,732.06,2023-01-24,Successful,AMB355,Ambattur,Chennai,Debit,Merchant_53,Groceries
ade244091b729c4dcbb8cc6bc9612186,fd4a8b0df9b4351887fdf1d0d13ec7c4,654.53,2023-04-19,Failed,AMB533,Ambattur,Chennai,Net Banking,Merchant_18,Clothing
195b9e33fa6262a8102a7d60a59cf76c,5c3b572e0c8087fe1fd36a92b4252ca3,413.88,2023-01-22,Successful,AMB737,Ambattur,Chennai,UPI,Merchant_58,Health
60342726996347c9f2a7b138f1595f06,9134ce6959753fbead18e02b1dddc57f,697.71,2023-07-05,Successful,AMB817,Ambattur,Chennai,Debit,Merchant_12,Groceries
d67099bc1d42da2b400e569bf554f22d,258b68b240a76a1a84cb9f938da1cb8c,260.18,2023-03-06,Successful,AMB120,Ambattur,Chennai,Credit,Merchant_72,Electronics
09c0bc3948f1142b9916efe1b59840b5,c2b2d35f23af5b52af03b8524f982085,591.07,2023-07-24,Failed,AMB196,Ambattur,Chennai,Debit,Merchant_56,Electronics
3d369537dbf01aa098acccaacde72b10,b0cff861ac53dd41e06669b30d9ac4c7,593.8,2023-03-26,Successful,AMB943,Ambattur,Chennai,Net Banking,Merchant_67,Health
c4fc4fb7d16b81436e30457b87be3a74,984fd84fbc4093f3dae1b2cc42c88117,43.63,2023-01-16,Failed,AMB123,Ambattur,Chennai,Debit,Merchant_91,Electronics
224a0b50a41be6fbdf8504ba73f2a8ff,666ee14ed9d566629800813aa71a58ab,223.03,2023-03-28,Successful,AMB772,Ambattur,Chennai,Credit,Merchant_67,Groceries
b110b5946378ce59f8955450bb6be0bb,b3e352ae57242aaff8fb3b3d2e839d80,926.97,2023-11-19,Successful,AMB989,Ambattur,Chennai,Credit,Merchant_42,Groceries
