Transaction ID,Customer ID,Amount,Date,Status,Branch ID,Branch Name,City,Payment Mode,Merchant Name,Product Category
800539ad75ad6461199f0c79e0fb7783,e9d5f65acaf78ec6cb2a5b59e684b461,156.2,2023-11-11,Successful,MAD991,Madhapur,Hyderabad,Net Banking,Merchant_15,Groceries
e0f2288381ddd4c18305c97bad78386d,18b2c3437812af3c26d9fb9ed60b1ee2,611.0,2023-11-07,Failed,MAD717,Madhapur,Hyderabad,Net Banking,Merchant_29,Groceries
ec60fffbf0a9517fa344c6a78049e74d,1eba14ec1726e38855971df8ff8e2710,970.66,2023-06-28,Successful,MAD496,Madhapur,Hyderabad,Credit,Merchant_52,Clothing
97e796a3fbf421e414691dee6fb42a7c,b7002799c4b3e9dea07849d316f7b938,627.16,2023-06-22,Successful,MAD511,Madhapur,Hyderabad,Net Banking,Merchant_10,Clothing
059e54a3fec611ac927dd0d47d595010,ee9ddbcc7ba9a0dbc7f3bbe7a55b64b2,474.0,2023-06-06,Successful,MAD754,Madhapur,Hyderabad,Credit,Merchant_45,Electronics
7c63551fa53d67bf66bce00b2d4e8835,94b8e17522aca54ce25a69d870572732,971.56,2023-11-03,Successful,MAD134,Madhapur,Hyderabad,UPI,Merchant_17,Health
09722fa3a3daae9f61b90ce3875190f4,8875ad696bf6c1c06072969f195c81b5,489.23,2023-01-03,Successful,MAD714,Madhapur,Hyderabad,Debit,Merchant_7,Electronics
9c61cdf78d3a68c4c5fd3f12b3879b1e,2263b7de5f2b6d5ccd2e57758faf2524,880.42,2023-10-07,Failed,MAD349,Madhapur,Hyderabad,UPI,Merchant_27,Clothing
7f7ed58bed275f01861830ce499f91b7,3dccef95f6a999ef37f1344c7c363793,994.58,2023-04-24,Failed,MAD877,Madhapur,Hyderabad,UPI,Merchant_45,Groceries
021d7892e9ef13e4fdb76fce6b09139c,edf1ff73a0c7f7f5dcb8db4173bde16c,474.46,2023-01-09,Successful,MAD594,Madhapur,Hyderabad,Credit,Merchant_16,Clothing
6d580e548779fe13c3682ec2625d4dd7,288c3926af71a5cd3cb45ccd3535a4f6,806.96,2023-03-28,Successful,MAD694,Madhapur,Hyderabad,Debit,Merchant_93,Groceries
ad8960099b16b3c1cfc3039c36dbbd1c,d0a9842245032834e0f7a1dbe8d23e46,151.53,2023-08-02,Successful,MAD143,Madhapur,Hyderabad,Net Banking,Merchant_14,Clothing
69df574e1adcc1349b6f519e85dc6d50,3d4cf7b614d55749603e13593ee27611,264.35,2023-04-26,Successful,MAD414,Madhapur,Hyderabad,Debit,Merchant_70,Groceries
87b58fb107caf94cb579af8c3a0acbae,8f3535f780c5e582ef074c44d2dc2f06,876.13,2023-03-29,Failed,MAD271,Madhapur,Hyderabad,Net Banking,Merchant_4,Electronics
ac906ce3b1823ac4a05b8a1c2b1d0adf,dbb6d2017e36fdb3ec7fc1999a2ca797,67.41,2023-09-22,Successful,MAD378,Madhapur,Hyderabad,UPI,Merchant_37,Clothing
f3549681c09f4371ebc24c857ad17b31,6f064e6c8d38017b7e6bcc1e67350204,897.92,2023-07-03,Failed,MAD761,Madhapur,Hyderabad,UPI,Merchant_100,Clothing
702bba9985606f0b4ca307b04e63f5eb,097f4644782be5ec1f1aecf6f31eb2e7,285.71,2023-06-29,Failed,MAD394,Madhapur,Hyderabad,Debit,Merchant_7,Groceries
72e8b15cb3f2cabf0079fd50a97f9e66,59c286e29380569c5d320ad83f47bd1a,614.13,2023-11-17,Successful,MAD781,Madhapur,Hyderabad,Credit,Merchant_5,Clothing
3615778c3d40e6510d037588137988b6,8d6c5166d885093051551e88047f1465,480.16,2023-02-26,Failed,MAD125,Madhapur,Hyderabad,UPI,Merchant_13,Clothing
a3196c6eb0141ae7eda16b07248b0c3e,0c69891f297124b2dc71db21045bb78c,881.33,2023-07-02,Failed,MAD950,Madhapur,Hyderabad,Net Banking,Merchant_40,Clothing
8332e62fc2357ebaf3b373fbd3e2fa6f,667c7b1d7987cc5a55600ce4ac319da2,674.09,2023-07-13,Successful,MAD269,Madhapur,Hyderabad,Debit,Merchant_42,Health
d36c2a3a7cf472d3d094bfb73c54ea8a,c8fb9f79316e127cbddc2aef022e06e3,109.02,2023-09-08,Successful,MAD730,Madhapur,Hyderabad,Debit,Merchant_10,Electronics
c1dc0261180c6100fbb6463390400ae6,b6a4cdceba65c2a7cb28350fda71ef85,299.16,2023-05-27,Failed,MAD213,Madhapur,Hyderabad,UPI,Merchant_22,Electronics
311161b43e2a557234abc7dc495a2a2d,bcc3e76836c97a907cbdf2a202b8365d,951.94,2023-06-10,Successful,MAD308,Madhapur,Hyderabad,Credit,Merchant_65,Groceries
60902d771951d7f34617b60a26feaaaa,56f24d70285b645336f99a9c28d22a34,44.42,2023-09-20,Failed,MAD973,Madhapur,Hyderabad,UPI,Merchant_72,Groceries
e4069db849f2af92417c43ae5014bbff,70be915fd267fc4d9703855febcf8e7b,376.63,2023-09-09,Failed,MAD500,Madhapur,Hyderabad,UPI,Merchant_46,Groceries
4a4766b77522580b856d5a75626702b9,500793b166fc67bd690248aa5d6c9684,526.4,2023-12-16,Successful,MAD724,Madhapur,Hyderabad,Credit,Merchant_50,Electronics
e57172436f5fc4aa7474bdc6cc584f0d,5571fd6dc82af324a98896a2161eed3f,265.07,2023-06-01,Failed,MAD184,Madhapur,Hyderabad,UPI,Merchant_20,Electronics
a3c12853f7c85cb3b93ba56817e1af2e,865d50d0f62b3a0ded6d1be0a1ef75b0,695.87,2023-12-01,Successful,MAD273,Madhapur,Hyderabad,Credit,Merchant_32,Electronics
