Transaction ID,Customer ID,Amount,Date,Status,Branch ID,Branch Name,City,Payment Mode,Merchant Name,Product Category
1e7b874bacbe049fd3ffd32766178068,665c4221c59fece31dd1831cbf6e3331,632.67,2023-04-15,Successful,ANN746,Anna Nagar,Chennai,Debit,Merchant_97,Clothing
b64adc5dea8e174f9262e5f8387b6642,bbe09cdc4242c82bbc53619dc782bbf2,968.65,2023-05-08,Failed,ANN273,Anna Nagar,Chennai,Net Banking,Merchant_64,Clothing
90a26f872963ee3ef1061ab8dfdcfe13,9292f619ef76214ca4f27a5616cccb91,773.8,2023-04-21,Failed,ANN968,Anna Nagar,Chennai,Debit,Merchant_61,Groceries
bf6ce8bc70ef4b5234c071da4bbb5f7e,db23b239ce688bba0367c12f9b75c17b,587.22,2023-11-29,Failed,ANN246,Anna Nagar,Chennai,UPI,Merchant_31,Clothing
20ed9cfb9ab3c6b2b82b6d1bce478aa8,76908db4c6556f2f4fa44d430bfd4324,749.13,2023-09-16,Failed,ANN837,Anna Nagar,Chennai,UPI,Merchant_5,Electronics
0233d04a966aa99b4991b76c9ad571d4,bc6039b1f811a6c2843092c2ac2354ff,982.0,2023-12-15,Successful,ANN262,Anna Nagar,Chennai,Net Banking,Merchant_12,Electronics
d524fdd0ed02b12f096e9005579f395e,22c68dc4ca1317e1ffc297d148ca02c5,972.63,2023-05-15,Failed,ANN472,Anna Nagar,Chennai,Net Banking,Merchant_84,Electronics
944617e31f1e4582a6e98b03a931a4d5,0476ec15978c7965f95afcfefa92ae48,403.37,2023-12-19,Failed,ANN496,Anna Nagar,Chennai,Debit,Merchant_74,Groceries
2d64c186b8484a4930d659c2daa5759a,8c234b375fd9c498cf0dffd9a593bae8,76.97,2023-04-16,Failed,ANN532,Anna Nagar,Chennai,Net Banking,Merchant_2,Clothing
d908015e9fa8eab9d44fa379e51efcf2,2884ebe8ba7845b5e66c6227fb0da30f,313.5,2023-10-18,Successful,ANN431,Anna Nagar,Chennai,Debit,Merchant_2,Health
b49dcbaa611d19efdad27b6d0b2633d8,f4c71ea88c71aaafe434d1b06bc07801,618.38,2023-08-17,Successful,ANN481,Anna Nagar,Chennai,Credit,Merchant_87,Clothing
de8f2ca987ff072bc89a8c35fec3d73c,78eb15f6d7497a1350624233100c4b13,105.53,2023-01-28,Successful,ANN479,Anna Nagar,Chennai,Net Banking,Merchant_77,Clothing
01a1e45b6ffd62b2ed2c298298a4d3b4,03f79673a5350d9c087131be28f18d18,644.85,2023-10-19,Failed,ANN135,Anna Nagar,Chennai,Debit,Merchant_97,Health
d41d6722bb56ba2fe0ff6acb1952c43e,d6410aed7287a0776a82807d35b7b79b,520.42,2023-09-13,Failed,ANN539,Anna Nagar,Chennai,UPI,Merchant_85,Clothing
8be46ca95fd5f58f832f340d1e54adc1,5f7c7d6f9f29068a5b0d181b2653886f,580.31,2023-01-10,Failed,ANN272,Anna Nagar,Chennai,UPI,Merchant_8,Groceries
74171722cdb78938aba2f7fff233ecbd,84e79e38d9605eb782e28b96ae4118b1,815.3,2023-01-26,Failed,ANN748,Anna Nagar,Chennai,UPI,Merchant_92,Electronics
