Transaction ID,Customer ID,Amount,Date,Status,Branch ID,Branch Name,City,Payment Mode,Merchant Name,Product Category
a45c6f3c8ff71f2dbd958d078c36660a,a3c8ce7abb741e1221769bb618e603c9,16.86,2023-07-14,Successful,MYL528,Mylapore,Chennai,UPI,Merchant_44,Electronics
75396c6fde508bc55ee9f3f07809ca11,85697f28dc80fd927ae4c63501a378d3,150.57,2023-05-04,Successful,MYL383,Mylapore,Chennai,UPI,Merchant_46,Health
bf3c981106c4d923f8cb2a980af2d19a,f97ca731ffad3ebeecd11d453bc4f40a,304.69,2023-07-22,Successful,MYL431,Mylapore,Chennai,Net Banking,Merchant_84,Clothing
361982f98720a223dbf6954355dcd12f,6a5726bde0f5e262d4fcf34f6e734f09,451.36,2023-08-03,Successful,MYL325,Mylapore,Chennai,UPI,Merchant_68,Electronics
9eee021bc409c2da4049a1432c8a11ef,47f67147742834e68d8c26aa6c2b077f,937.6,2023-01-20,Failed,MYL871,Mylapore,Chennai,Net Banking,Merchant_32,Clothing
9442b059629bd08635de4e11f8016e6f,a3e0160fa97d721dc3aa25debabda489,300.47,2023-09-23,Failed,MYL280,Mylapore,Chennai,Debit,Merchant_100,Electronics
7583b3f798f6b6ea1fc324c2d58eadb3,8b838bb215a8588fde44b8ebbcf78733,463.18,2023-05-07,Successful,MYL847,Mylapore,Chennai,Credit,Merchant_12,Health
01406b1371f2c09c487d9ef47cbe0b51,41e6416fa95776cb9c1c472b9d103bf0,763.82,2023-01-17,Failed,MYL832,Mylapore,Chennai,Net Banking,Merchant_48,Electronics
e0dab3ae5e27a679c8fdd366c63dced1,10f61ae8d9342150f4bcfc17f59e9941,127.44,2023-06-23,Failed,MYL957,Mylapore,Chennai,UPI,Merchant_77,Groceries
c0a4e94a7177168afc915784e9cd8ca8,a064a169ca90d9acaf0cdbfb145115af,546.01,2023-08-01,Successful,MYL101,Mylapore,Chennai,Credit,Merchant_92,Clothing
420794dee98e495ebcec7253ec53467c,0ae8544ea43e7b82b514bfb3b2c723b1,591.05,2023-11-06,Successful,MYL189,Mylapore,Chennai,Net Banking,Merchant_89,Groceries
db9b022f9f8317414be37136b5a45dfa,92b4929a2859a9996c373e76918927b3,123.46,2023-01-10,Successful,MYL697,Mylapore,Chennai,Credit,Merchant_70,Clothing
07cf2193cb2250f2b1c87cead139c5a3,7137f83fed13d75a73f1b89603945532,279.21,2023-05-21,Successful,MYL395,Mylapore,Chennai,Debit,Merchant_12,Health
e78ec379cda14e5e0f3c68308a6d7f75,2701bed47d64093f028bbe733a8844e6,364.45,2023-03-31,Successful,MYL491,Mylapore,Chennai,Debit,Merchant_35,Groceries
d3f3a5d863e5e6aae0c082d8427bd554,4cd22d01e8ac8cee6e735dcf6c84dee9,922.47,2023-01-13,Successful,MYL242,Mylapore,Chennai,UPI,Merchant_17,Health
3691a8abeca811fd7014e70f5830b31b,a9dac664c3f7322217bb73da74ea0281,85.84,2023-02-19,Failed,MYL456,Mylapore,Chennai,Debit,Merchant_90,Clothing
02de6dc829b502ef341992c39dcd99c3,dd2299404765b7501d39577deafc26e2,806.26,2023-06-19,Failed,MYL702,Mylapore,Chennai,Net Banking,Merchant_1,Groceries
